
============  19-07-25 14:30:26  ==============
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RILC: [0] PCB request code 60 token 76
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RILC: [0] [0076]> OEM_HOOK_STRINGS (AT+SPUSIMDRVLS?)
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] onRequest: OEM_HOOK_STRINGS sState=3
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] got OEM_HOOK_STRINGS: 0x0xb65e6ce0 4
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] > 'AT+SPUSIMDRVLS?'
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] >>> 'AT+SPUSIMDRVLS?'
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPUSIMDRVLS?
07-25 14:32:21.219   604   609 D RIL-PHS : /dev/stty_lte1 Rev:+SPUSIMDRVLS: 0
07-25 14:32:21.219   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:32:21.219   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< +SPUSIMDRVLS: 0
07-25 14:32:21.219   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RILC: [0] [0076]< OEM_HOOK_STRINGS {+SPUSIMDRVLS: 0
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RILC: OK
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RILC: }
07-25 14:32:21.219   605  1150 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:32:21.219   605  1150 I use-Rlog/RLOG-RILC: [0] -->CommandThread [1150] free one command
07-25 14:32:21.219   859   932 D RILJ    : [0][3724]< OEM_HOOK_STRINGS {+SPUSIMDRVLS: 0
07-25 14:32:21.219   859   932 D RILJ    : OK
07-25 14:32:21.219   859   932 D RILJ    : }
07-25 14:32:21.229   859  1665 D use-Rlog/RLOG-PHONE: SEND_AT_COMPLETE
07-25 14:32:21.229   859   986 D use-Rlog/RLOG-PHONE: done
07-25 14:32:21.229   859   986 D RILJ    : [0][3725]> OEM_HOOK_STRINGS
07-25 14:32:21.239   859   986 D use-Rlog/RLOG-PHONE: wait for done
07-25 14:32:21.239   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:32:21.239   605   617 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
07-25 14:32:21.239   605   617 I use-Rlog/RLOG-RILC: [0] PCC  alloc one command p_record
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RILC: [0] PCB request code 60 token 77
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RILC: [0] [0077]> OEM_HOOK_STRINGS (AT+SPLTECFG?)
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] onRequest: OEM_HOOK_STRINGS sState=3
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] got OEM_HOOK_STRINGS: 0x0xb66e8ce0 4
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] > 'AT+SPLTECFG?'
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] >>> 'AT+SPLTECFG?'
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+SPLTECFG?
07-25 14:32:21.239   604   609 D RIL-PHS : /dev/stty_lte1 Rev:+SPLTECFG: 0x610
07-25 14:32:21.239   604   609 D RIL-PHS : /dev/stty_lte1 Rev:OK
07-25 14:32:21.239   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< +SPLTECFG: 0x610
07-25 14:32:21.239   605   621 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RILC: [0] [0077]< OEM_HOOK_STRINGS {+SPLTECFG: 0x610
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RILC: OK
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RILC: }
07-25 14:32:21.239   605   941 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
07-25 14:32:21.239   605   941 I use-Rlog/RLOG-RILC: [0] -->CommandThread [941] free one command
07-25 14:32:21.239   859   932 D RILJ    : [0][3725]< OEM_HOOK_STRINGS {+SPLTECFG: 0x610
07-25 14:32:21.239   859   932 D RILJ    : OK
07-25 14:32:21.239   859   932 D RILJ    : }
07-25 14:32:21.239   859  1666 D use-Rlog/RLOG-PHONE: SEND_AT_COMPLETE
07-25 14:32:21.239   859   986 D use-Rlog/RLOG-PHONE: done
07-25 14:32:21.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:32:21.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:32:21.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:32:21.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:21.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:21.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:21.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:21.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:21.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:21.529   648   660 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:21.529   648   660 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:21.529   798   810 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:21.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:21.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:21.529   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:21.539   798   798 W SignalStrength: getLevel=4
07-25 14:32:21.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:21.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:21.539   648   660 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:21.539   648   660 W SignalStrength: getGsmLevel=4
07-25 14:32:21.539   648   660 W SignalStrength: getLevel=4
07-25 14:32:21.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:21.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:21.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:21.539   798   798 W SignalStrength: getLevel=4
07-25 14:32:22.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:32:22.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:32:22.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:32:22.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:22.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:22.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:22.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:22.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:22.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:22.529   648   660 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:22.529   798   810 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:22.529   648   660 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:22.529   648   660 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:22.529   648   660 W SignalStrength: getGsmLevel=4
07-25 14:32:22.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:22.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:22.529   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:22.529   798   798 W SignalStrength: getLevel=4
07-25 14:32:22.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:22.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:22.529   648   660 W SignalStrength: getLevel=4
07-25 14:32:22.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:22.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:22.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:22.539   798   798 W SignalStrength: getLevel=4
07-25 14:32:23.399  1670  1670 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:32:23.399  1670  1670 D TelephonyManager: /proc/cmdline=
07-25 14:32:23.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:32:23.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:32:23.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:32:23.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:23.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:23.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:23.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:23.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:23.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:23.529   648  1006 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:23.529   648  1006 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:23.529   648  1006 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:23.529   648  1006 W SignalStrength: getGsmLevel=4
07-25 14:32:23.529   648  1006 W SignalStrength: getLevel=4
07-25 14:32:23.529   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:23.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:23.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:23.529   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:23.529   798   798 W SignalStrength: getLevel=4
07-25 14:32:23.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:23.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:23.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:23.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:23.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:23.539   798   798 W SignalStrength: getLevel=4
07-25 14:32:24.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:32:24.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:32:24.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:32:24.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:24.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:24.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:24.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:24.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:24.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:24.529   648   813 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:24.529   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:24.529   648   813 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:24.529   648   813 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:24.529   648   813 W SignalStrength: getGsmLevel=4
07-25 14:32:24.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:24.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:24.529   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:24.529   798   798 W SignalStrength: getLevel=4
07-25 14:32:24.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:24.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:24.529   648   813 W SignalStrength: getLevel=4
07-25 14:32:24.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:24.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:24.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:24.539   798   798 W SignalStrength: getLevel=4
07-25 14:32:25.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=12,rxlev[0]=99 ind_str= 
07-25 14:32:25.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,12,255,255,-255
07-25 14:32:25.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,12,255,255,-255
07-25 14:32:25.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:25.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=12,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:25.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:25.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:25.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 12 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:25.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 12 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:25.529   648   813 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:25.529   648   813 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:25.529   648   813 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:25.529   648   813 W SignalStrength: getGsmLevel=4
07-25 14:32:25.529   648   813 W SignalStrength: getLevel=4
07-25 14:32:25.529   798   810 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:25.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:25.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:25.529   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:25.529   798   798 W SignalStrength: getLevel=4
07-25 14:32:25.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:25.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:25.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:25.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:25.539   798   798 W SignalStrength: getGsmLevel=4
07-25 14:32:25.539   798   798 W SignalStrength: getLevel=4
07-25 14:32:25.829   859   859 D DCT     : [DcT(0)] onReceive: action=android.intent.action.BATTERY_CHANGED
07-25 14:32:25.959   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CSQ: 11,99
07-25 14:32:25.959   604   608 D RIL-PHS : /dev/stty_lte0 Rev:+CESQ: 99,99,124,255,255,255
07-25 14:32:26.199  1705  1705 D TelephonyManager: No /proc/cmdline exception=java.io.FileNotFoundException: /proc/cmdline: open failed: EACCES (Permission denied)
07-25 14:32:26.199  1705  1705 D TelephonyManager: /proc/cmdline=
07-25 14:32:26.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=11,rxlev[0]=99 ind_str= 
07-25 14:32:26.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,11,255,255,-255
07-25 14:32:26.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,11,255,255,-255
07-25 14:32:26.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:26.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=11,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:26.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:26.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:26.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:26.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 11 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:26.529   648   813 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:26.529   648   813 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:26.529   648   813 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:26.529   648   813 W SignalStrength: getGsmLevel=3
07-25 14:32:26.529   648   813 W SignalStrength: getLevel=3
07-25 14:32:26.529   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:26.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:26.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:26.529   798   798 W SignalStrength: getGsmLevel=3
07-25 14:32:26.529   798   798 W SignalStrength: getLevel=3
07-25 14:32:26.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:26.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:26.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:26.539   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:26.539   798   798 W SignalStrength: getGsmLevel=3
07-25 14:32:26.539   798   798 W SignalStrength: getLevel=3
07-25 14:32:27.529   604   616 D use-Rlog/RLOG-RIL-PHS: rsrp[0]=-255,rscp[0]=11,rxlev[0]=99 ind_str= 
07-25 14:32:27.529   604   616 D use-Rlog/RLOG-RIL-PHS: +CESQ: 99,99,11,255,255,-255
07-25 14:32:27.529   605   621 D use-Rlog/RLOG-AT: [0] Unsol: AT< +CESQ: 99,99,11,255,255,-255
07-25 14:32:27.529   605   621 D use-Rlog/RLOG-RIL: [0] [unsl] +CESQ enter
07-25 14:32:27.529   605   621 D use-Rlog/RLOG-RILC: [0] [UNSL]< UNSOL_SIGNAL_STRENGTH {[signalStrength=11,bitErrorRate=-1,                CDMA_SS.dbm=-1,CDMA_SSecio=-1,                EVDO_SS.dbm=-1,EVDO_SS.ecio=-1,                EVDO_SS.signalNoiseRatio=-1,                LTE_SS.signalStrength=99,LTE_SS.rsrp=2147483647,LTE_SS.rsrq=2147483647,                LTE_SS.rssnr=2147483647,LTE_SS.cqi=2147483647,TDSCDMA_SS.rscp=0]}
07-25 14:32:27.529   859   932 W SignalStrength: Size of signalstrength parcel:60
07-25 14:32:27.529   859   932 V RILJ    : [0][UNSL]< [0]UNSOL_SIGNAL_STRENGTH SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:27.529   859   859 W SignalStrength: Signal before validate=SignalStrength: 11 -1 -1 -1 -1 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:27.529   859   859 W SignalStrength: Signal after validate=SignalStrength: 11 -1 -120 -160 -120 -1 -1 99 2147483647 2147483647 2147483647 2147483647 gsm|lte
07-25 14:32:27.529   648   813 W SignalStrength: Size of signalstrength parcel:164
07-25 14:32:27.529   798  1642 W SignalStrength: Size of signalstrength parcel:168
07-25 14:32:27.529   648   813 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:27.529   648   813 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:27.529   648   813 W SignalStrength: getGsmLevel=3
07-25 14:32:27.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:27.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:27.529   798   798 W SignalStrength: getGsmLevel=3
07-25 14:32:27.529   798   798 W SignalStrength: getLevel=3
07-25 14:32:27.529   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
07-25 14:32:27.529   798   798 W SignalStrength: getLTELevel - rssi:99 rssiIconLevel:0
07-25 14:32:27.529   648   813 W SignalStrength: getLevel=3
07-25 14:32:27.539   798   798 W SignalStrength: getLTELevel - rsrp:2147483647 snr:2147483647 rsrpIconLevel:-1 snrIconLevel:-1
